PCBIndex,Ref.Des.,Pad ID,Volume (%),Height (um),Area (%),Offset X (um),Offset Y (um),Group ID,Print Direction,Barcode,Bridge Error,Shape Error,Panel ID,Result,,,,,,,,,,,,,
13281,U19,4977,136,109,126,-40,67,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U19,4980,124,101,124,-40,96,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U19,4983,144,102,144,-35,36,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U19,4986,134,108,126,0,34,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U19,4989,129,99,132,-33,28,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U19,4992,130,100,132,-33,24,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U19,4995,134,98,138,-21,25,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U19,4998,124,102,123,-20,36,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U203,5619,99,103,98,-39,131,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U203,5620,99,101,100,-32,87,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U203,5621,103,108,97,-41,110,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U203,5622,99,98,102,-30,104,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U203,5623,107,109,100,-31,98,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U203,5624,89,99,91,-29,122,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U203,5625,97,101,97,-30,74,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U203,5626,96,103,95,-25,68,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U203,5627,108,108,101,-39,127,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U203,5628,111,110,103,-48,95,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U203,5629,113,113,102,-54,123,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U203,5630,95,100,97,-35,96,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U203,5631,107,109,100,-42,98,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U203,5632,102,108,95,-41,81,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U203,5633,108,108,101,-40,102,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U203,5634,104,106,99,-39,80,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U21,4828,113,98,117,30,71,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U21,4829,121,102,120,19,63,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U21,4830,119,101,120,-9,68,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U21,4831,108,102,108,-27,68,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U21,4832,114,98,119,14,71,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U21,4833,124,97,129,16,75,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U21,4834,106,107,100,-48,52,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U21,4835,128,107,121,-16,65,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U21,4836,118,101,119,-4,117,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U21,4837,123,102,123,-7,120,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U21,4838,144,107,137,-2,86,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U21,4839,137,108,128,-11,104,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U23,2146,91,107,86,32,82,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,U23,2147,97,113,87,10,98,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,U23,2148,108,113,97,17,95,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U23,2149,92,104,90,-3,85,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U23,2150,86,117,75,3,92,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,U23,4644,110,100,112,18,106,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U23,4645,105,104,102,-12,121,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U23,4646,117,111,107,2,118,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U23,4647,100,96,106,-6,97,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U23,4648,112,103,110,10,124,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U23,4649,121,102,120,15,107,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U23,4650,124,103,122,20,103,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U23,4651,99,109,93,-6,112,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U23,4652,98,101,98,-12,64,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U23,4653,102,110,94,1,99,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U23,4884,113,117,98,1,84,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U31,2236,104,105,101,-22,98,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U31,2237,106,103,104,-20,104,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U31,2238,103,107,98,-11,94,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U31,2239,101,105,98,-14,98,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U31,2240,109,108,102,-32,74,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U31,2241,111,110,103,-21,84,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U31,2242,96,97,101,-25,97,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U31,2243,104,106,99,-36,101,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U31,2244,107,105,103,-26,100,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U31,2245,103,107,98,-28,122,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U31,2246,100,105,97,-20,108,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U31,2247,99,101,99,-23,97,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U31,2248,99,99,102,-26,108,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U31,2249,95,100,97,-35,108,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U33,2199,96,103,95,-18,58,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U33,2200,95,104,93,-24,63,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U33,2201,102,108,97,-29,74,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U33,2202,90,101,91,-16,48,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U33,2203,95,99,98,-33,65,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U33,2204,90,100,91,-26,66,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U33,2205,99,103,98,-35,66,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U33,2206,93,103,91,-16,50,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U33,4921,103,106,99,-30,69,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U33,4922,97,104,94,-19,67,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U33,4923,114,113,103,-44,69,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U33,4924,109,113,97,-32,56,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U33,4925,94,102,93,-17,48,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U33,4926,100,105,97,-33,51,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U33,4927,102,107,97,-23,65,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U33,4928,99,108,93,-23,90,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U33,4929,89,98,92,-17,66,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U33,4930,96,104,94,-27,80,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U33,4931,98,105,95,-23,109,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U33,4932,96,102,95,-14,69,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U33,4933,86,98,90,-14,58,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,U33,4934,95,102,94,-14,72,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U33,4935,92,101,93,-16,68,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U33,4936,92,99,94,-21,56,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U34,9792,93,107,89,-29,62,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,U34,9793,60,87,71,-44,49,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,U34,9796,102,105,99,-34,67,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U34,9799,69,94,75,-27,120,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,U34,9802,44,93,47,-15,-19,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_ERROR,,,,,,,,,,,,,
13281,U34,9805,76,93,83,-29,101,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,U34,9808,74,94,80,-30,112,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,U34,9811,58,106,55,-11,5,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_ERROR,,,,,,,,,,,,,
13281,U34,9814,90,94,97,-34,74,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U34,9817,89,95,95,29,54,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,U34,9820,102,93,112,-3,59,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U34,9823,80,94,86,-69,45,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,U34,9826,87,94,93,-57,46,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,U34,9829,93,89,107,-31,52,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U34,9832,92,93,101,-47,53,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U34,9835,96,95,102,-42,57,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U34,9838,97,99,100,-55,53,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U37,4801,109,101,110,0,92,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U37,4802,121,108,113,-1,73,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U37,4803,125,107,119,-5,90,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U37,4804,122,108,115,-2,75,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U37,4805,123,107,117,1,69,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U37,4811,136,100,138,10,61,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U37,4812,135,111,123,-6,71,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U37,4813,130,108,122,-7,75,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U37,4814,131,110,120,-6,72,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U37,4815,136,110,126,-7,72,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U37,4818,135,106,129,-4,64,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U37,4819,136,103,133,-15,65,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U37,4822,127,99,130,13,66,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U37,4823,123,97,128,6,71,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U37,4824,127,110,117,11,82,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U37,4825,130,114,116,7,83,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U37,4826,132,113,119,5,62,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U37,4827,129,112,117,0,65,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U4,4783,106,107,101,-35,67,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U4,4784,91,99,93,-26,56,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U4,4785,102,102,101,-38,59,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U4,4786,88,99,90,-30,51,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U4,4791,107,107,102,-48,52,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U4,4793,105,105,101,-40,43,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U48,4740,121,123,100,-5,61,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U48,4741,141,134,106,-1,54,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U48,4742,162,149,110,4,49,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,EXCESSIVE_WARNING,,,,,,,,,,,,,
13281,U48,4743,152,143,108,3,52,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,EXCESSIVE_WARNING,,,,,,,,,,,,,
13281,U48,4744,145,140,105,-7,56,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U48,4745,160,152,107,2,60,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,EXCESSIVE_WARNING,,,,,,,,,,,,,
13281,U48,4746,155,144,109,17,59,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,EXCESSIVE_WARNING,,,,,,,,,,,,,
13281,U48,4747,157,147,108,29,54,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,EXCESSIVE_WARNING,,,,,,,,,,,,,
13281,U52,4437,113,116,99,-3,78,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U52,4438,116,116,101,-35,57,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U52,4439,113,114,101,-10,66,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U53,5677,127,118,109,-9,34,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U53,5678,124,124,102,-18,32,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U53,5679,106,118,91,-13,69,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U53,5680,115,125,93,-13,31,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U53,5681,102,117,89,6,47,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,U54,4472,111,113,98,-41,43,1,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U54,4473,99,105,94,-28,39,1,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U54,4474,101,105,96,-50,50,1,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U56,5687,122,120,104,11,73,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U56,5688,116,125,94,-2,76,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U56,5689,110,123,91,-29,86,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U56,5690,119,129,94,-38,65,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U56,5691,113,126,91,-18,83,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U58,5672,105,111,96,-28,61,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U58,5673,93,109,87,-20,79,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,U58,5674,92,107,88,-43,117,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,U58,5675,98,111,90,-34,72,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U58,5676,84,106,81,-25,57,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,U6,4536,126,116,110,-8,131,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U6,4537,129,103,126,-13,102,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U6,4538,125,104,122,-19,117,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U6,4539,127,114,112,-20,123,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U6,4540,128,116,112,-11,132,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U6,4541,129,106,124,-12,143,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U6,4542,122,109,114,-23,105,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U6,4543,125,113,113,-10,117,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U60,9993,102,106,98,-21,57,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U60,9994,100,107,95,-23,64,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U60,9995,98,110,91,-9,60,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U60,9996,105,109,98,-41,48,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U60,9997,97,109,90,-21,67,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U61,4475,106,109,97,-23,60,1,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U61,4476,104,109,95,-26,55,1,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U61,4477,106,108,97,-27,64,1,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U66,9998,97,114,87,-53,17,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,U66,9999,92,111,84,-41,18,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,U66,10000,95,104,93,12,25,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U66,10001,93,112,84,-26,23,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,U66,10002,81,105,79,-14,26,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,U67,9973,112,116,98,-13,60,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U67,9974,118,120,100,-21,38,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U67,9975,108,116,95,-9,57,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U67,9976,107,109,100,-22,74,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U67,9977,102,112,93,-16,60,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,U71,5732,93,115,82,4,28,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,U71,5733,93,111,85,-29,32,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,U71,5734,92,110,85,-29,26,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,U71,5735,86,108,81,-32,35,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,U71,5736,90,110,83,-24,23,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,U71,5737,86,107,81,-66,39,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,U72,10021,76,94,82,-34,68,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,U72,10022,78,98,81,-28,48,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,U72,10023,74,101,74,-31,72,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,U72,10024,75,104,73,-31,78,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,U72,10025,75,100,76,-26,56,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,U72,10026,74,100,75,-28,43,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,U72,10027,75,101,75,-31,68,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,U72,10028,88,109,82,-39,79,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,U72,10029,67,92,73,-33,112,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,U72,10030,75,96,79,-32,79,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
