BarCode,PCBIndex,Date,StartTime,EndTime,Recipe,Result,UserName,Lot,Machine,Comment,Lane,Stencil,Board Vendor Info,Print Direction,Print No,Cycle,
13857,C2142,6844,121,143,85,23,106,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2142,6845,109,161,69,10,106,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2143,6540,119,146,82,8,100,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2143,6541,110,156,71,8,121,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2144,6710,100,154,66,19,115,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2144,6711,102,145,71,12,108,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2145,7114,118,170,70,17,116,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_ERROR,,,
13857,C2145,7115,125,173,73,25,125,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_ERROR,,,
13857,C2147,6636,114,140,83,17,90,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2147,6637,109,151,73,0,118,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C215,9618,133,145,94,-65,139,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C215,9619,120,148,82,-74,134,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2151,6456,125,141,90,19,101,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2151,6457,105,159,67,18,103,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2152,6604,125,143,89,14,113,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2152,6605,97,152,65,23,125,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2153,9308,123,154,81,43,110,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2153,9309,113,143,81,12,107,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2154,6506,118,141,85,17,99,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2154,6507,104,159,67,18,110,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2155,9192,108,137,80,22,108,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2155,9193,107,157,69,-15,114,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2160,6856,123,170,74,12,108,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2160,6857,118,155,77,8,126,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2162,7254,121,144,86,21,116,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2162,7255,119,158,76,20,120,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2163,6970,118,165,73,23,118,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2163,6971,113,165,70,24,123,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2165,6870,98,137,73,40,103,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2165,6871,111,147,77,28,117,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2166,6434,111,136,82,23,100,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2166,6435,95,154,62,12,102,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2167,6930,113,136,84,30,119,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2167,6931,95,155,62,26,123,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2169,6478,101,154,67,24,100,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2169,6479,104,138,76,22,98,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2170,6812,104,142,74,24,110,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2170,6813,105,154,69,33,130,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2171,8550,106,139,77,16,104,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2171,8551,110,144,78,-1,108,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2173,6462,107,137,80,21,108,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2173,6463,103,156,67,22,122,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2174,6504,101,138,74,33,102,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2174,6505,112,164,69,12,117,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2175,6564,116,142,83,31,95,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2175,6565,114,159,73,13,126,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2177,6442,113,134,86,28,102,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2177,6443,95,151,64,27,102,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2178,6752,97,142,69,27,108,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2178,6753,106,149,72,24,136,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2179,6498,105,141,76,13,99,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2179,6499,111,158,71,20,110,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2181,6396,109,149,74,30,104,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2181,6397,106,136,79,44,100,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2182,6662,114,137,85,32,91,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2182,6663,105,165,64,7,113,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2183,6832,104,140,76,40,117,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2183,6833,113,146,78,54,127,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2185,6340,113,146,78,37,102,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2185,6341,110,133,84,42,88,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2186,9180,116,148,80,32,107,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2186,9181,104,137,77,10,108,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2189,6772,116,160,73,39,114,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2189,6773,109,140,79,40,112,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2190,4944,116,145,81,22,105,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2190,4945,104,148,71,21,107,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2192,6368,109,139,80,32,86,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2192,6369,111,155,73,45,102,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2193,9156,105,141,75,30,111,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2193,9157,120,141,87,7,110,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2195,6436,105,150,71,31,105,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2195,6437,99,143,70,14,108,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2196,6584,112,141,80,11,110,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2196,6585,115,156,75,10,112,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2198,6494,117,151,78,28,105,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2198,6495,107,138,79,20,97,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2199,6836,118,138,86,32,109,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2199,6837,117,152,78,30,141,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2201,7258,115,148,79,26,115,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2201,7259,120,142,85,25,114,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2202,7068,110,140,80,22,108,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2202,7069,101,153,67,10,112,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2203,7188,112,141,81,19,104,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2203,7189,114,158,73,24,116,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2204,7016,125,145,88,26,109,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2204,7017,112,161,71,12,115,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2205,7318,118,141,85,31,121,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2205,7319,105,155,69,8,120,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2207,6776,109,134,82,5,104,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2207,6777,100,142,72,14,99,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2208,6984,124,168,75,5,112,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2208,6985,107,141,77,14,114,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2209,7276,117,140,85,20,123,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2209,7277,104,151,70,7,122,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C221,7712,103,138,76,-61,142,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C221,7713,110,151,74,-69,139,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2210,7348,121,143,86,10,121,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2210,7349,107,158,68,7,121,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2211,6892,113,141,81,28,109,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2211,6893,109,156,71,6,106,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2213,7072,124,159,79,4,116,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2213,7073,112,138,82,4,111,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2214,6848,103,138,76,14,94,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2214,6849,103,157,67,15,123,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2215,6960,121,140,88,-2,103,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2215,6961,109,154,72,0,109,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2216,7300,126,143,89,15,122,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2216,7301,124,160,79,11,106,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2217,7370,112,142,80,4,115,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2217,7371,103,150,70,17,131,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2219,7034,113,147,78,15,96,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2219,7035,112,160,71,10,103,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2220,7304,114,141,82,22,112,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2220,7305,106,148,72,24,111,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2221,7126,118,139,86,6,112,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2221,7127,109,160,69,4,125,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2222,6962,118,141,85,15,113,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2222,6963,105,173,62,8,96,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_ERROR,,,
13857,C2223,6722,114,139,83,14,108,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2223,6723,107,148,74,-2,121,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2225,7134,110,152,73,14,129,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2225,7135,115,136,86,10,110,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2226,7230,123,146,86,19,103,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2226,7231,107,156,69,27,132,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2227,7196,121,141,87,32,105,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2227,7197,114,156,74,16,113,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2228,6738,125,134,95,12,106,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2228,6739,106,152,71,3,106,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2229,7274,118,140,86,19,114,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2229,7275,104,151,69,20,109,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2231,7352,110,139,80,21,110,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2231,7353,107,146,74,22,115,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2232,6904,108,142,77,3,110,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2232,6905,104,157,67,4,116,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2233,7436,111,136,83,-8,133,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2233,7437,105,144,74,-16,130,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2234,7410,110,166,67,-6,126,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2234,7411,108,137,80,-7,125,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2237,7280,116,136,87,23,112,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2237,7281,104,154,68,12,119,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2238,7340,116,138,86,16,123,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2238,7341,109,160,69,18,119,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2239,7320,113,160,72,9,119,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2239,7321,109,137,81,15,120,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2240,7162,109,132,84,23,112,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2240,7163,109,150,74,23,112,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2243,6834,102,136,76,13,102,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2243,6835,107,150,73,18,128,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2244,9342,118,135,89,10,102,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2244,9343,116,147,80,6,110,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2245,6792,105,140,76,2,108,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2245,6793,92,160,58,5,110,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2246,6898,115,148,78,-24,104,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2246,6899,109,139,80,8,97,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2248,7078,127,144,89,14,120,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2248,7079,106,169,64,14,109,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2249,6890,119,157,77,8,119,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2249,6891,110,141,79,18,109,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C225,7738,107,141,77,-65,154,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C225,7739,104,138,76,-58,130,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2250,7358,123,144,86,9,124,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2250,7359,112,158,72,17,114,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2251,6806,111,163,69,-10,101,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2251,6807,107,138,78,-5,107,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2253,7238,120,145,84,29,112,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2253,7239,104,153,69,13,122,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2254,7042,126,148,86,9,104,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2254,7043,116,161,73,11,121,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2255,6950,118,146,82,25,103,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2255,6951,127,173,75,19,95,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_ERROR,,,
13857,C2256,7394,112,143,80,15,121,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2256,7395,114,159,73,-7,127,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2258,5442,123,140,89,-45,87,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2258,5443,117,162,73,-36,97,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2259,5278,130,136,97,-43,74,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2259,5279,112,145,79,-36,78,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2261,5672,115,136,86,-30,81,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2261,5673,125,152,84,-32,102,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2263,8740,120,126,97,-26,75,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2263,8741,100,154,66,-44,71,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2264,5434,112,146,78,-43,91,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2264,5435,109,138,80,-46,75,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2265,5580,114,149,78,-19,83,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2265,5581,112,153,74,-24,78,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2268,5370,94,153,63,-39,83,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2268,5371,97,132,74,-43,81,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2271,8738,115,152,77,-28,82,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2271,8739,120,140,87,-57,80,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2272,5384,107,143,76,-39,78,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2272,5385,103,130,80,-52,77,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2275,5542,119,138,87,-33,81,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2275,5543,114,148,78,-27,77,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2276,5450,123,154,81,-48,85,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2276,5451,107,137,79,-46,81,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2277,5356,100,151,67,-57,87,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2277,5357,94,129,74,-52,73,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2280,5290,122,135,92,-41,71,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2280,5291,129,153,86,-55,78,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2281,5334,122,133,93,-52,72,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,C2281,5335,108,153,72,-41,79,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTHIGH_WARNING,,,
13857,C2284,5358,125,138,92,-48,69,2,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
